car_id,car_type,color,year,km,average_price,transmission,body_type
454,Dodge_Charger_2008,Black,2008,17851505,788368,Automatic,Sedan
1962,Dodge_Charger_2008,Red,2008,26400666,788368,Automatic,Sedan
2255,Dodge_Charger_2008,Red,2008,25529567,788368,Automatic,Sedan
5711,Dodge_Charger_2008,Blue,2008,21745399,788368,Automatic,Sedan
6823,Dodge_Charger_2008,Black,2008,24401376,788368,Automatic,Sedan
7299,Dodge_Charger_2008,Black,2008,18740259,788368,Automatic,Sedan
9167,Dodge_Charger_2008,White,2008,20685291,788368,Automatic,Sedan
9891,Dodge_Charger_2008,White,2008,25603373,788368,Automatic,Sedan
10403,Dodge_Charger_2008,Black,2008,17048825,788368,Automatic,Sedan
11309,Dodge_Charger_2008,White,2008,26767589,788368,Automatic,Sedan
11711,Dodge_Charger_2008,Blue,2008,22886974,788368,Automatic,Sedan
13901,Dodge_Charger_2008,White,2008,18186772,788368,Automatic,Sedan
14055,Dodge_Charger_2008,Black,2008,24340063,788368,Automatic,Sedan
15073,Dodge_Charger_2008,Blue,2008,16995648,788368,Automatic,Sedan
15294,Dodge_Charger_2008,Black,2008,25399008,788368,Automatic,Sedan
19327,Dodge_Charger_2008,Blue,2008,24249847,788368,Automatic,Sedan
457,Mercedes Benz_Sprinter Cargo Van L4_2011,Red,2011,29876181,187064,Manual,Sedan
3005,Mercedes Benz_Sprinter Cargo Van L4_2011,White,2011,32218978,187064,Manual,Sedan
4139,Mercedes Benz_Sprinter Cargo Van L4_2011,Black,2011,29480920,187064,Manual,Sedan
5895,Mercedes Benz_Sprinter Cargo Van L4_2011,Black,2011,32060291,187064,Manual,Sedan
7147,Mercedes Benz_Sprinter Cargo Van L4_2011,Black,2011,35718647,187064,Manual,Sedan
7735,Mercedes Benz_Sprinter Cargo Van L4_2011,Red,2011,35797193,187064,Manual,Sedan
9499,Mercedes Benz_Sprinter Cargo Van L4_2011,Red,2011,27759263,187064,Manual,Sedan
10289,Mercedes Benz_Sprinter Cargo Van L4_2011,Red,2011,30344043,187064,Manual,Sedan
10391,Mercedes Benz_Sprinter Cargo Van L4_2011,Blue,2011,31828495,187064,Manual,Sedan
10863,Mercedes Benz_Sprinter Cargo Van L4_2011,Black,2011,36449450,187064,Manual,Sedan
11402,Mercedes Benz_Sprinter Cargo Van L4_2011,Red,2011,36486860,187064,Manual,Sedan
11444,Mercedes Benz_Sprinter Cargo Van L4_2011,Black,2011,27413528,187064,Manual,Sedan
12639,Mercedes Benz_Sprinter Cargo Van L4_2011,White,2011,29908214,187064,Manual,Sedan
13894,Mercedes Benz_Sprinter Cargo Van L4_2011,Orange,2011,35791293,187064,Manual,Sedan
14044,Mercedes Benz_Sprinter Cargo Van L4_2011,White,2011,29170321,187064,Manual,Sedan
15797,Mercedes Benz_Sprinter Cargo Van L4_2011,Black,2011,30922453,187064,Manual,Sedan
18339,Mercedes Benz_Sprinter Cargo Van L4_2011,Red,2011,35906767,187064,Manual,Sedan
1273,Audi_R8 Quattro_2018,Blue,2018,28103863,312157,Automatic,Sedan
5533,Audi_R8 Quattro_2018,Black,2018,27085179,312157,Automatic,Sedan
6517,Audi_R8 Quattro_2018,Red,2018,24385857,312157,Automatic,Sedan
7244,Audi_R8 Quattro_2018,Black,2018,26832669,312157,Automatic,Sedan
7810,Audi_R8 Quattro_2018,White,2018,26305877,312157,Automatic,Sedan
9666,Audi_R8 Quattro_2018,Black,2018,32642900,312157,Automatic,Sedan
10712,Audi_R8 Quattro_2018,Black,2018,31954014,312157,Automatic,Sedan
13188,Audi_R8 Quattro_2018,Red,2018,27720829,312157,Automatic,Sedan
14944,Audi_R8 Quattro_2018,Black,2018,30017005,312157,Automatic,Sedan
16103,Audi_R8 Quattro_2018,White,2018,27345839,312157,Automatic,Sedan
18560,Audi_R8 Quattro_2018,Blue,2018,27606948,312157,Automatic,Sedan
19213,Audi_R8 Quattro_2018,Black,2018,30720408,312157,Automatic,Sedan
461,Mercedes Benz_Clase CLA Coupe_2018,Black,2018,24983181,966024,Automatic,SUV
799,Mercedes Benz_Clase CLA Coupe_2018,Blue,2018,31434573,966024,Automatic,SUV
1366,Mercedes Benz_Clase CLA Coupe_2018,Blue,2018,28705663,966024,Automatic,SUV
3142,Mercedes Benz_Clase CLA Coupe_2018,Black,2018,24504405,966024,Automatic,SUV
4417,Mercedes Benz_Clase CLA Coupe_2018,Black,2018,24432935,966024,Automatic,SUV
4799,Mercedes Benz_Clase CLA Coupe_2018,Red,2018,29762567,966024,Automatic,SUV
5929,Mercedes Benz_Clase CLA Coupe_2018,Black,2018,30348809,966024,Automatic,SUV
6108,Mercedes Benz_Clase CLA Coupe_2018,Black,2018,31143933,966024,Automatic,SUV
8198,Mercedes Benz_Clase CLA Coupe_2018,Black,2018,28751998,966024,Automatic,SUV
9197,Mercedes Benz_Clase CLA Coupe_2018,Red,2018,25151530,966024,Automatic,SUV
9446,Mercedes Benz_Clase CLA Coupe_2018,Blue,2018,25192931,966024,Automatic,SUV
10674,Mercedes Benz_Clase CLA Coupe_2018,White,2018,24617332,966024,Automatic,SUV
11293,Mercedes Benz_Clase CLA Coupe_2018,Black,2018,24473521,966024,Automatic,SUV
12131,Mercedes Benz_Clase CLA Coupe_2018,White,2018,32719994,966024,Automatic,SUV
15184,Mercedes Benz_Clase CLA Coupe_2018,Black,2018,24787891,966024,Automatic,SUV
16900,Mercedes Benz_Clase CLA Coupe_2018,White,2018,24109700,966024,Automatic,SUV
17277,Mercedes Benz_Clase CLA Coupe_2018,White,2018,31070353,966024,Automatic,SUV
18624,Mercedes Benz_Clase CLA Coupe_2018,White,2018,24683223,966024,Automatic,SUV
18684,Mercedes Benz_Clase CLA Coupe_2018,White,2018,30677933,966024,Automatic,SUV
18971,Mercedes Benz_Clase CLA Coupe_2018,Red,2018,33018298,966024,Automatic,SUV
706,Nissan_Kicks_2018,Orange,2018,30913672,892710,Manual,SUV
1580,Nissan_Kicks_2018,White,2018,30131837,892710,Manual,SUV
1804,Nissan_Kicks_2018,Black,2018,27893731,892710,Manual,SUV
2599,Nissan_Kicks_2018,Blue,2018,29652312,892710,Manual,SUV
5257,Nissan_Kicks_2018,Black,2018,27426391,892710,Manual,SUV
5916,Nissan_Kicks_2018,Red,2018,34906843,892710,Manual,SUV
8277,Nissan_Kicks_2018,Red,2018,31702670,892710,Manual,SUV
9155,Nissan_Kicks_2018,Red,2018,34699854,892710,Manual,SUV
10183,Nissan_Kicks_2018,Blue,2018,28688476,892710,Manual,SUV
10455,Nissan_Kicks_2018,White,2018,33972637,892710,Manual,SUV
10499,Nissan_Kicks_2018,White,2018,29860786,892710,Manual,SUV
11418,Nissan_Kicks_2018,Red,2018,34359977,892710,Manual,SUV
12379,Nissan_Kicks_2018,Blue,2018,34348282,892710,Manual,SUV
13189,Nissan_Kicks_2018,White,2018,31726182,892710,Manual,SUV
14652,Nissan_Kicks_2018,Black,2018,26288531,892710,Manual,SUV
15867,Nissan_Kicks_2018,Black,2018,29586766,892710,Manual,SUV
17040,Nissan_Kicks_2018,Blue,2018,32644763,892710,Manual,SUV
18275,Nissan_Kicks_2018,Red,2018,27940186,892710,Manual,SUV
19648,Nissan_Kicks_2018,White,2018,30589530,892710,Manual,SUV
19991,Nissan_Kicks_2018,Blue,2018,26587104,892710,Manual,SUV
470,Mercedes Benz_Clase SL_2019,Black,2019,45838888,638668,Automatic,Sedan
1371,Mercedes Benz_Clase SL_2019,White,2019,47011472,638668,Automatic,Sedan
2170,Mercedes Benz_Clase SL_2019,White,2019,47678813,638668,Automatic,Sedan
2620,Mercedes Benz_Clase SL_2019,Black,2019,38885876,638668,Automatic,Sedan
4802,Mercedes Benz_Clase SL_2019,Black,2019,41357364,638668,Automatic,Sedan
5262,Mercedes Benz_Clase SL_2019,Black,2019,44929932,638668,Automatic,Sedan
6901,Mercedes Benz_Clase SL_2019,Red,2019,47050407,638668,Automatic,Sedan
7018,Mercedes Benz_Clase SL_2019,Black,2019,45809932,638668,Automatic,Sedan
8204,Mercedes Benz_Clase SL_2019,Blue,2019,45556490,638668,Automatic,Sedan
10037,Mercedes Benz_Clase SL_2019,Black,2019,39248433,638668,Automatic,Sedan
11035,Mercedes Benz_Clase SL_2019,Black,2019,39416443,638668,Automatic,Sedan
11536,Mercedes Benz_Clase SL_2019,Black,2019,42435900,638668,Automatic,Sedan
12635,Mercedes Benz_Clase SL_2019,White,2019,43684597,638668,Automatic,Sedan
13382,Mercedes Benz_Clase SL_2019,Black,2019,39061084,638668,Automatic,Sedan
15722,Mercedes Benz_Clase SL_2019,Black,2019,43741279,638668,Automatic,Sedan
16240,Mercedes Benz_Clase SL_2019,Blue,2019,39632620,638668,Automatic,Sedan
16303,Mercedes Benz_Clase SL_2019,Blue,2019,43712609,638668,Automatic,Sedan
17321,Mercedes Benz_Clase SL_2019,Red,2019,39663229,638668,Automatic,Sedan
17609,Mercedes Benz_Clase SL_2019,White,2019,48278084,638668,Automatic,Sedan
18712,Mercedes Benz_Clase SL_2019,White,2019,43724706,638668,Automatic,Sedan
18748,Mercedes Benz_Clase SL_2019,Red,2019,43367651,638668,Automatic,Sedan
19881,Mercedes Benz_Clase SL_2019,Black,2019,43662895,638668,Automatic,Sedan
19887,Mercedes Benz_Clase SL_2019,Red,2019,44009712,638668,Automatic,Sedan
472,Chevrolet_Express Cargo Van_2019,Blue,2019,21875393,297136,Automatic,SUV
2900,Chevrolet_Express Cargo Van_2019,White,2019,18185317,297136,Automatic,SUV
4788,Chevrolet_Express Cargo Van_2019,Red,2019,12862937,297136,Automatic,SUV
4996,Chevrolet_Express Cargo Van_2019,Red,2019,17612815,297136,Automatic,SUV
6289,Chevrolet_Express Cargo Van_2019,Red,2019,12229964,297136,Automatic,SUV
6798,Chevrolet_Express Cargo Van_2019,Black,2019,12703396,297136,Automatic,SUV
9140,Chevrolet_Express Cargo Van_2019,Black,2019,20536855,297136,Automatic,SUV
9142,Chevrolet_Express Cargo Van_2019,Red,2019,17250609,297136,Automatic,SUV
11757,Chevrolet_Express Cargo Van_2019,Red,2019,19998372,297136,Automatic,SUV
16319,Chevrolet_Express Cargo Van_2019,Black,2019,14221899,297136,Automatic,SUV
18821,Chevrolet_Express Cargo Van_2019,Red,2019,20679758,297136,Automatic,SUV
2296,Toyota_Tacoma_2012,White,2012,17603322,523128,Automatic,Coupe
4368,Toyota_Tacoma_2012,Black,2012,20601908,523128,Automatic,Coupe
4874,Toyota_Tacoma_2012,White,2012,17174056,523128,Automatic,Coupe
11281,Toyota_Tacoma_2012,Blue,2012,21237909,523128,Automatic,Coupe
12068,Toyota_Tacoma_2012,White,2012,17752714,523128,Automatic,Coupe
16709,Toyota_Tacoma_2012,Black,2012,19143787,523128,Automatic,Coupe
16859,Toyota_Tacoma_2012,Red,2012,21070559,523128,Automatic,Coupe
17396,Toyota_Tacoma_2012,Red,2012,17882239,523128,Automatic,Coupe
18830,Toyota_Tacoma_2012,Black,2012,17269981,523128,Automatic,Coupe
19751,Toyota_Tacoma_2012,Black,2012,22135836,523128,Automatic,Coupe
476,Audi_RS7_2016,White,2016,15580404,941012,Manual,Sedan
2627,Audi_RS7_2016,Orange,2016,18404454,941012,Manual,Sedan
4230,Audi_RS7_2016,Red,2016,14642497,941012,Manual,Sedan
6453,Audi_RS7_2016,White,2016,14564045,941012,Manual,Sedan
7866,Audi_RS7_2016,Black,2016,16756844,941012,Manual,Sedan
8301,Audi_RS7_2016,White,2016,12534336,941012,Manual,Sedan
10368,Audi_RS7_2016,White,2016,13815913,941012,Manual,Sedan
10606,Audi_RS7_2016,Blue,2016,18511754,941012,Manual,Sedan
11830,Audi_RS7_2016,Blue,2016,13515584,941012,Manual,Sedan
12057,Audi_RS7_2016,Black,2016,11380933,941012,Manual,Sedan
12907,Audi_RS7_2016,White,2016,18422240,941012,Manual,Sedan
14042,Audi_RS7_2016,Black,2016,13621479,941012,Manual,Sedan
14965,Audi_RS7_2016,Red,2016,19575180,941012,Manual,Sedan
15320,Audi_RS7_2016,Black,2016,20754013,941012,Manual,Sedan
16165,Audi_RS7_2016,White,2016,18579937,941012,Manual,Sedan
18377,Audi_RS7_2016,Black,2016,12799580,941012,Manual,Sedan
18394,Audi_RS7_2016,Red,2016,16642839,941012,Manual,Sedan
19131,Audi_RS7_2016,White,2016,15762018,941012,Manual,Sedan
481,Nissan_Murano_2014,Red,2014,37199578,165757,Automatic,Coupe
4121,Nissan_Murano_2014,Blue,2014,36734255,165757,Automatic,Coupe
5377,Nissan_Murano_2014,Black,2014,37662692,165757,Automatic,Coupe
6816,Nissan_Murano_2014,Red,2014,39860254,165757,Automatic,Coupe
7383,Nissan_Murano_2014,Black,2014,33531645,165757,Automatic,Coupe
8229,Nissan_Murano_2014,Black,2014,29984100,165757,Automatic,Coupe
9703,Nissan_Murano_2014,Black,2014,38367947,165757,Automatic,Coupe
10192,Nissan_Murano_2014,Black,2014,30436066,165757,Automatic,Coupe
10546,Nissan_Murano_2014,Blue,2014,34795877,165757,Automatic,Coupe
11446,Nissan_Murano_2014,White,2014,37951671,165757,Automatic,Coupe
11991,Nissan_Murano_2014,Black,2014,37559228,165757,Automatic,Coupe
13583,Nissan_Murano_2014,Red,2014,37146796,165757,Automatic,Coupe
15045,Nissan_Murano_2014,Red,2014,30087623,165757,Automatic,Coupe
15627,Nissan_Murano_2014,Red,2014,35426777,165757,Automatic,Coupe
17849,Nissan_Murano_2014,White,2014,30926205,165757,Automatic,Coupe
19924,Nissan_Murano_2014,Blue,2014,37864773,165757,Automatic,Coupe
1845,Honda_Odyssey_2012,Black,2012,18378976,569202,Automatic,Sedan
2949,Honda_Odyssey_2012,Blue,2012,16854270,569202,Automatic,Sedan
5645,Honda_Odyssey_2012,White,2012,16304871,569202,Automatic,Sedan
5849,Honda_Odyssey_2012,White,2012,17190251,569202,Automatic,Sedan
8918,Honda_Odyssey_2012,Orange,2012,12560673,569202,Automatic,Sedan
11209,Honda_Odyssey_2012,Black,2012,11296361,569202,Automatic,Sedan
11705,Honda_Odyssey_2012,White,2012,10798701,569202,Automatic,Sedan
14575,Honda_Odyssey_2012,Blue,2012,11970454,569202,Automatic,Sedan
14786,Honda_Odyssey_2012,Orange,2012,16882418,569202,Automatic,Sedan
17784,Honda_Odyssey_2012,Black,2012,13019615,569202,Automatic,Sedan
18390,Honda_Odyssey_2012,White,2012,16878812,569202,Automatic,Sedan
18496,Honda_Odyssey_2012,White,2012,14996333,569202,Automatic,Sedan
606,Chevrolet_Avalanche_2012,White,2012,16902835,653324,Manual,SUV
688,Chevrolet_Avalanche_2012,Orange,2012,14364922,653324,Manual,SUV
1300,Chevrolet_Avalanche_2012,Black,2012,12491325,653324,Manual,SUV
1320,Chevrolet_Avalanche_2012,Red,2012,11028479,653324,Manual,SUV
2870,Chevrolet_Avalanche_2012,Blue,2012,15857207,653324,Manual,SUV
4051,Chevrolet_Avalanche_2012,Black,2012,11391804,653324,Manual,SUV
4662,Chevrolet_Avalanche_2012,White,2012,15515220,653324,Manual,SUV
4969,Chevrolet_Avalanche_2012,Red,2012,11262880,653324,Manual,SUV
7527,Chevrolet_Avalanche_2012,Black,2012,10765058,653324,Manual,SUV
8626,Chevrolet_Avalanche_2012,White,2012,11847576,653324,Manual,SUV
12170,Chevrolet_Avalanche_2012,Black,2012,12541881,653324,Manual,SUV
12432,Chevrolet_Avalanche_2012,Red,2012,9636355,653324,Manual,SUV
12470,Chevrolet_Avalanche_2012,White,2012,14191394,653324,Manual,SUV
12830,Chevrolet_Avalanche_2012,White,2012,10276492,653324,Manual,SUV
13681,Chevrolet_Avalanche_2012,Black,2012,11260435,653324,Manual,SUV
13701,Chevrolet_Avalanche_2012,White,2012,8935781,653324,Manual,SUV
13922,Chevrolet_Avalanche_2012,Blue,2012,11724227,653324,Manual,SUV
14185,Chevrolet_Avalanche_2012,Red,2012,13387227,653324,Manual,SUV
14826,Chevrolet_Avalanche_2012,Black,2012,11910458,653324,Manual,SUV
14842,Chevrolet_Avalanche_2012,White,2012,12234966,653324,Manual,SUV
15684,Chevrolet_Avalanche_2012,Black,2012,13233098,653324,Manual,SUV
17556,Chevrolet_Avalanche_2012,Black,2012,14257160,653324,Manual,SUV
18253,Chevrolet_Avalanche_2012,White,2012,10368668,653324,Manual,SUV
18372,Chevrolet_Avalanche_2012,Red,2012,12306962,653324,Manual,SUV
18994,Chevrolet_Avalanche_2012,White,2012,15977855,653324,Manual,SUV
19592,Chevrolet_Avalanche_2012,White,2012,17085641,653324,Manual,SUV
19708,Chevrolet_Avalanche_2012,Black,2012,13951103,653324,Manual,SUV
486,Mercedes Benz_Sprinter Wagon L4_2010,Orange,2010,36921186,731699,Automatic,SUV
651,Mercedes Benz_Sprinter Wagon L4_2010,Black,2010,34795516,731699,Automatic,SUV
2367,Mercedes Benz_Sprinter Wagon L4_2010,Blue,2010,41357987,731699,Automatic,SUV
2528,Mercedes Benz_Sprinter Wagon L4_2010,Red,2010,33099549,731699,Automatic,SUV
2999,Mercedes Benz_Sprinter Wagon L4_2010,Blue,2010,32767494,731699,Automatic,SUV
4426,Mercedes Benz_Sprinter Wagon L4_2010,Blue,2010,34030742,731699,Automatic,SUV
4863,Mercedes Benz_Sprinter Wagon L4_2010,Red,2010,41845911,731699,Automatic,SUV
4981,Mercedes Benz_Sprinter Wagon L4_2010,Blue,2010,40322692,731699,Automatic,SUV
7776,Mercedes Benz_Sprinter Wagon L4_2010,Black,2010,38396539,731699,Automatic,SUV
9339,Mercedes Benz_Sprinter Wagon L4_2010,Black,2010,32226986,731699,Automatic,SUV
12125,Mercedes Benz_Sprinter Wagon L4_2010,Red,2010,36185489,731699,Automatic,SUV
14347,Mercedes Benz_Sprinter Wagon L4_2010,Red,2010,33172974,731699,Automatic,SUV
15264,Mercedes Benz_Sprinter Wagon L4_2010,Black,2010,36018150,731699,Automatic,SUV
17053,Mercedes Benz_Sprinter Wagon L4_2010,Blue,2010,41752939,731699,Automatic,SUV
17620,Mercedes Benz_Sprinter Wagon L4_2010,White,2010,35958356,731699,Automatic,SUV
19036,Mercedes Benz_Sprinter Wagon L4_2010,Red,2010,37143352,731699,Automatic,SUV
19902,Mercedes Benz_Sprinter Wagon L4_2010,Black,2010,38096439,731699,Automatic,SUV
488,Volvo_C30_2011,Red,2011,28704682,531191,Automatic,Sedan
591,Volvo_C30_2011,Black,2011,23666684,531191,Automatic,Sedan
769,Volvo_C30_2011,White,2011,27131438,531191,Automatic,Sedan
983,Volvo_C30_2011,White,2011,28996806,531191,Automatic,Sedan
1611,Volvo_C30_2011,Red,2011,22946752,531191,Automatic,Sedan
3194,Volvo_C30_2011,White,2011,30264659,531191,Automatic,Sedan
4283,Volvo_C30_2011,Black,2011,30294494,531191,Automatic,Sedan
7715,Volvo_C30_2011,Orange,2011,29128672,531191,Automatic,Sedan
11089,Volvo_C30_2011,White,2011,26638096,531191,Automatic,Sedan
11252,Volvo_C30_2011,Black,2011,31675481,531191,Automatic,Sedan
11352,Volvo_C30_2011,Orange,2011,29712996,531191,Automatic,Sedan
12794,Volvo_C30_2011,Red,2011,30755000,531191,Automatic,Sedan
13595,Volvo_C30_2011,Black,2011,26285693,531191,Automatic,Sedan
13826,Volvo_C30_2011,Blue,2011,32035266,531191,Automatic,Sedan
14833,Volvo_C30_2011,White,2011,26992909,531191,Automatic,Sedan
15329,Volvo_C30_2011,Blue,2011,24762810,531191,Automatic,Sedan
16981,Volvo_C30_2011,Black,2011,26986711,531191,Automatic,Sedan
18318,Volvo_C30_2011,White,2011,22994664,531191,Automatic,Sedan
18452,Volvo_C30_2011,White,2011,26453117,531191,Automatic,Sedan
18831,Volvo_C30_2011,Red,2011,31031044,531191,Automatic,Sedan
19137,Volvo_C30_2011,Orange,2011,22873883,531191,Automatic,Sedan
489,Nissan_Juke_2017,Red,2017,37361473,813401,Automatic,Coupe
2234,Nissan_Juke_2017,White,2017,28045065,813401,Automatic,Coupe
4038,Nissan_Juke_2017,Black,2017,28254974,813401,Automatic,Coupe
4683,Nissan_Juke_2017,Black,2017,34066203,813401,Automatic,Coupe
5876,Nissan_Juke_2017,Red,2017,30928594,813401,Automatic,Coupe
6730,Nissan_Juke_2017,Red,2017,31437233,813401,Automatic,Coupe
10128,Nissan_Juke_2017,Blue,2017,29697500,813401,Automatic,Coupe
11560,Nissan_Juke_2017,Black,2017,30420565,813401,Automatic,Coupe
14219,Nissan_Juke_2017,Red,2017,28698775,813401,Automatic,Coupe
14340,Nissan_Juke_2017,White,2017,28262448,813401,Automatic,Coupe
19124,Nissan_Juke_2017,White,2017,28403782,813401,Automatic,Coupe
19140,Nissan_Juke_2017,Blue,2017,33554541,813401,Automatic,Coupe
19311,Nissan_Juke_2017,Red,2017,37343778,813401,Automatic,Coupe
19718,Nissan_Juke_2017,White,2017,32137774,813401,Automatic,Coupe
826,Chevrolet_Optra_2009,Black,2009,6252422,986078,Manual,Sedan
917,Chevrolet_Optra_2009,White,2009,8057397,986078,Manual,Sedan
4072,Chevrolet_Optra_2009,Red,2009,11067785,986078,Manual,Sedan
4930,Chevrolet_Optra_2009,Black,2009,12204357,986078,Manual,Sedan
6131,Chevrolet_Optra_2009,Black,2009,7756407,986078,Manual,Sedan
7028,Chevrolet_Optra_2009,White,2009,10721260,986078,Manual,Sedan
7230,Chevrolet_Optra_2009,Blue,2009,15124101,986078,Manual,Sedan
7461,Chevrolet_Optra_2009,Blue,2009,9404162,986078,Manual,Sedan
8217,Chevrolet_Optra_2009,Blue,2009,7521952,986078,Manual,Sedan
8864,Chevrolet_Optra_2009,White,2009,13911965,986078,Manual,Sedan
9496,Chevrolet_Optra_2009,Red,2009,12553569,986078,Manual,Sedan
10684,Chevrolet_Optra_2009,Blue,2009,9775330,986078,Manual,Sedan
11249,Chevrolet_Optra_2009,Red,2009,12994289,986078,Manual,Sedan
14758,Chevrolet_Optra_2009,Black,2009,10620199,986078,Manual,Sedan
15971,Chevrolet_Optra_2009,Red,2009,13253323,986078,Manual,Sedan
18942,Chevrolet_Optra_2009,White,2009,8782310,986078,Manual,Sedan
19216,Chevrolet_Optra_2009,Blue,2009,12284552,986078,Manual,Sedan
19849,Chevrolet_Optra_2009,Blue,2009,8127097,986078,Manual,Sedan
19878,Chevrolet_Optra_2009,Blue,2009,10197473,986078,Manual,Sedan
494,Mercedes Benz_Sprinter Crew Cab L4_2012,Black,2012,33353934,312385,Manual,Sedan
894,Mercedes Benz_Sprinter Crew Cab L4_2012,Black,2012,33807774,312385,Manual,Sedan
2124,Mercedes Benz_Sprinter Crew Cab L4_2012,White,2012,34954754,312385,Manual,Sedan
2833,Mercedes Benz_Sprinter Crew Cab L4_2012,Black,2012,26029333,312385,Manual,Sedan
2948,Mercedes Benz_Sprinter Crew Cab L4_2012,Red,2012,27012581,312385,Manual,Sedan
3056,Mercedes Benz_Sprinter Crew Cab L4_2012,Red,2012,28313375,312385,Manual,Sedan
4989,Mercedes Benz_Sprinter Crew Cab L4_2012,White,2012,25851310,312385,Manual,Sedan
5448,Mercedes Benz_Sprinter Crew Cab L4_2012,White,2012,34536725,312385,Manual,Sedan
5687,Mercedes Benz_Sprinter Crew Cab L4_2012,Blue,2012,34613013,312385,Manual,Sedan
5756,Mercedes Benz_Sprinter Crew Cab L4_2012,Blue,2012,26241902,312385,Manual,Sedan
9637,Mercedes Benz_Sprinter Crew Cab L4_2012,Blue,2012,25870623,312385,Manual,Sedan
10741,Mercedes Benz_Sprinter Crew Cab L4_2012,White,2012,27252523,312385,Manual,Sedan
10775,Mercedes Benz_Sprinter Crew Cab L4_2012,Red,2012,28277523,312385,Manual,Sedan
10936,Mercedes Benz_Sprinter Crew Cab L4_2012,White,2012,27750367,312385,Manual,Sedan
11234,Mercedes Benz_Sprinter Crew Cab L4_2012,Black,2012,32099183,312385,Manual,Sedan
11556,Mercedes Benz_Sprinter Crew Cab L4_2012,Black,2012,31071940,312385,Manual,Sedan
12721,Mercedes Benz_Sprinter Crew Cab L4_2012,White,2012,34111212,312385,Manual,Sedan
13695,Mercedes Benz_Sprinter Crew Cab L4_2012,Blue,2012,32448775,312385,Manual,Sedan
16442,Mercedes Benz_Sprinter Crew Cab L4_2012,White,2012,33592733,312385,Manual,Sedan
17209,Mercedes Benz_Sprinter Crew Cab L4_2012,Black,2012,29736489,312385,Manual,Sedan
17218,Mercedes Benz_Sprinter Crew Cab L4_2012,Blue,2012,33869008,312385,Manual,Sedan
17780,Mercedes Benz_Sprinter Crew Cab L4_2012,Black,2012,32307288,312385,Manual,Sedan
18216,Mercedes Benz_Sprinter Crew Cab L4_2012,Blue,2012,33534677,312385,Manual,Sedan
19315,Mercedes Benz_Sprinter Crew Cab L4_2012,Blue,2012,31417600,312385,Manual,Sedan
495,Chevrolet_Cruze_2012,Red,2012,28990596,517254,Manual,Sedan
4477,Chevrolet_Cruze_2012,White,2012,28197084,517254,Manual,Sedan
